id;latitude;longitude;HLB;date
HLB19_0074;-21,329;55,653;0;16/04/2019
HLB19_0075;-21,329;55,653;0;16/04/2019
HLB19_0076;-21,329;55,653;0;16/04/2019
HLB19_0077;-21,329;55,653;0;16/04/2019
HLB19_0078;-21,329;55,653;0;16/04/2019
HLB19_0079;-21,329;55,653;0;16/04/2019
HLB19_0080;-21,329;55,653;0;16/04/2019
HLB19_0081;-21,329;55,653;0;16/04/2019
HLB19_0082;-21,329;55,653;0;16/04/2019
HLB19_0083;-21,329;55,653;0;16/04/2019
HLB19_0084;-21,329;55,653;0;16/04/2019
HLB19_0085;-21,329;55,653;0;16/04/2019
HLB19_0086;-21,329;55,653;0;16/04/2019
HLB19_0087;-21,329;55,653;0;16/04/2019
HLB19_0088;-21,329;55,653;0;16/04/2019
HLB19_0089;-21,329;55,653;0;16/04/2019
HLB19_0090;-21,329;55,653;0;16/04/2019
HLB19_0091;-21,329;55,653;0;16/04/2019
HLB19_0092;-21,329;55,653;0;16/04/2019
HLB19_0093;-21,329;55,653;0;16/04/2019
HLB19_0094;-21,329;55,653;0;16/04/2019
HLB19_0095;-21,329;55,653;0;16/04/2019
HLB19_0096;-21,329;55,653;0;16/04/2019
HLB19_0097;-21,329;55,653;0;16/04/2019
HLB19_0098;-21,329;55,653;0;16/04/2019
HLB19_0099;-21,329;55,653;0;16/04/2019
HLB19_0100;-21,329;55,653;0;16/04/2019
HLB19_0101;-21,329;55,653;0;16/04/2019
HLB19_0102;-21,329;55,653;0;16/04/2019
HLB19_0103;-21,329;55,653;0;16/04/2019
HLB19_0104;-21,329;55,653;0;16/04/2019
HLB19_0105;-21,329;55,653;0;16/04/2019
HLB19_0106;-21,329;55,653;0;16/04/2019
HLB19_0107;-21,329;55,653;0;16/04/2019
HLB19_0108;-21,329;55,653;0;16/04/2019
HLB19_0109;-21,329;55,653;0;16/04/2019
HLB19_0110;-21,329;55,653;0;16/04/2019
HLB19_0111;-21,329;55,653;0;16/04/2019
HLB19_0112;-21,329;55,653;0;16/04/2019
HLB19_0113;-21,329;55,653;0;16/04/2019
HLB19_0114;-21,329;55,653;0;16/04/2019
HLB19_0115;-21,329;55,653;0;16/04/2019
HLB19_0116;-21,329;55,653;0;16/04/2019
HLB19_0117;-21,329;55,653;0;16/04/2019
HLB19_0118;-21,329;55,653;0;16/04/2019
HLB19_0119;-21,329;55,653;0;16/04/2019
HLB19_0120;-21,329;55,653;0;16/04/2019
HLB19_0121;-21,329;55,653;0;16/04/2019
HLB19_0122;-21,329;55,653;0;16/04/2019
HLB19_0123;-21,329;55,653;0;16/04/2019
HLB19_0124;-21,329;55,653;0;16/04/2019
HLB19_0125;-21,329;55,653;0;16/04/2019
HLB19_0126;-21,329;55,653;0;16/04/2019
HLB19_0127;-21,329;55,653;0;16/04/2019
HLB19_0128;-21,329;55,653;0;16/04/2019
HLB19_0129;-21,329;55,653;0;16/04/2019
HLB19_0130;-21,329;55,653;0;16/04/2019
HLB19_0131;-21,329;55,653;0;16/04/2019
HLB19_0132;-21,329;55,653;0;16/04/2019
HLB19_0133;-21,329;55,653;0;16/04/2019
HLB19_0134;-21,329;55,653;0;16/04/2019
HLB19_0135;-21,329;55,653;0;16/04/2019
HLB19_0136;-21,32;55,65;0;16/04/2019
HLB19_0137;-21,32;55,65;0;16/04/2019
HLB19_0138;-21,32;55,65;0;16/04/2019
HLB19_0139;-21,32;55,65;0;16/04/2019
HLB19_0140;-21,32;55,65;0;16/04/2019
HLB19_0141;-21,322;55,607;0;16/04/2019
HLB19_0142;-21,322;55,607;0;16/04/2019
HLB19_0143;-21,322;55,607;0;16/04/2019
HLB19_0144;-21,322;55,607;1;16/04/2019
HLB19_0145;-21,322;55,607;1;16/04/2019
HLB19_0146;-21,266;55,479;0;10/04/2019
HLB19_0147;-21,266;55,479;0;10/04/2019
HLB19_0148;-21,266;55,479;0;10/04/2019
HLB19_0149;-21,266;55,479;0;10/04/2019
HLB19_0150;-21,266;55,479;1;10/04/2019
HLB19_0151;-21,266;55,479;1;10/04/2019
HLB19_0152;-21,266;55,479;0;10/04/2019
HLB19_0153;-21,266;55,479;0;10/04/2019
HLB19_0154;-21,266;55,479;0;10/04/2019
HLB19_0155;-21,266;55,479;1;10/04/2019
HLB19_0156;-21,266;55,479;0;10/04/2019
HLB19_0157;-21,266;55,479;1;10/04/2019
HLB19_0158;-21,266;55,479;0;10/04/2019
HLB19_0159;-21,266;55,479;0;10/04/2019
HLB19_0160;-21,266;55,479;0;10/04/2019
HLB19_0161;-21,266;55,479;0;10/04/2019
HLB19_0162;-21,266;55,479;1;10/04/2019
HLB19_0163;-21,266;55,479;1;10/04/2019
HLB19_0164;-21,266;55,479;1;10/04/2019
HLB19_0165;-21,266;55,479;1;10/04/2019
HLB19_0166;-21,266;55,479;0;10/04/2019
HLB19_0167;-21,266;55,479;1;10/04/2019
HLB19_0168;-21,266;55,479;0;10/04/2019
HLB19_0169;-21,266;55,479;0;10/04/2019
HLB19_0170;-21,266;55,479;0;10/04/2019
HLB19_0171;-21,266;55,479;1;10/04/2019
HLB19_0172;-21,266;55,479;0;10/04/2019
HLB19_0173;-21,266;55,479;1;10/04/2019
HLB19_0174;-21,266;55,479;1;10/04/2019
HLB19_0175;-21,266;55,479;1;10/04/2019
HLB19_0176;-21,266;55,479;0;10/04/2019
HLB19_0177;-21,266;55,479;0;10/04/2019
HLB19_0178;-21,266;55,479;0;10/04/2019
HLB19_0179;-21,266;55,479;0;10/04/2019
HLB19_0180;-21,266;55,479;0;10/04/2019
HLB19_0181;-21,266;55,479;0;10/04/2019
HLB19_0182;-21,266;55,479;0;10/04/2019
HLB19_0183;-21,266;55,479;0;10/04/2019
HLB19_0184;-21,266;55,479;0;10/04/2019
HLB19_0185;-21,266;55,479;1;10/04/2019
HLB19_0186;-21,266;55,479;1;10/04/2019
HLB19_0187;-21,266;55,479;1;10/04/2019
HLB19_0188;-21,266;55,479;1;10/04/2019
HLB19_0189;-21,266;55,479;1;10/04/2019
HLB19_0190;-21,266;55,479;1;10/04/2019
HLB19_0191;-21,266;55,479;1;10/04/2019
HLB19_0192;-21,266;55,479;0;10/04/2019
HLB19_0193;-21,266;55,479;0;10/04/2019
HLB19_0194;-21,266;55,479;1;10/04/2019
HLB19_0195;-21,266;55,479;1;10/04/2019
HLB19_0196;-21,266;55,479;0;10/04/2019
HLB19_0197;-21,266;55,479;1;10/04/2019
HLB19_0198;-21,266;55,479;1;10/04/2019
HLB19_0199;-21,266;55,479;1;10/04/2019
HLB19_0200;-21,266;55,479;1;10/04/2019
HLB19_0201;-21,294;55,553;0;17/04/2019
HLB19_0202;-21,294;55,553;1;17/04/2019
HLB19_0203;-21,294;55,553;1;17/04/2019
HLB19_0204;-21,294;55,553;0;17/04/2019
HLB19_0205;-21,294;55,553;1;17/04/2019
HLB19_0206;-21,294;55,553;0;17/04/2019
HLB19_0207;-21,294;55,553;0;17/04/2019
HLB19_0208;-21,294;55,553;0;17/04/2019
HLB19_0209;-21,294;55,553;0;17/04/2019
HLB19_0210;-21,294;55,553;0;17/04/2019
HLB19_0211;-21,294;55,553;0;17/04/2019
HLB19_0212;-21,294;55,553;0;17/04/2019
HLB19_0213;-21,294;55,553;0;17/04/2019
HLB19_0214;-21,294;55,553;0;17/04/2019
HLB19_0215;-21,294;55,553;0;17/04/2019
HLB19_0216;-21,294;55,553;0;17/04/2019
HLB19_0217;-21,294;55,553;0;17/04/2019
HLB19_0218;-21,294;55,553;0;17/04/2019
HLB19_0219;-21,294;55,553;0;17/04/2019
HLB19_0220;-21,294;55,553;0;17/04/2019
HLB19_0221;-21,294;55,553;0;17/04/2019
HLB19_0222;-21,294;55,553;0;17/04/2019
HLB19_0223;-21,294;55,553;0;17/04/2019
HLB19_0224;-21,294;55,553;0;17/04/2019
HLB19_0225;-21,294;55,553;0;17/04/2019
HLB19_0226;-21,349;55,559;0;12/06/2019
HLB19_0227;-21,349;55,559;0;12/06/2019
HLB19_0228;-21,349;55,559;0;12/06/2019
HLB19_0229;-21,349;55,559;0;12/06/2019
HLB19_0230;-21,349;55,559;0;12/06/2019
HLB19_0231;-21,35;55,56;1;12/06/2019
HLB19_0232;-21,35;55,56;1;12/06/2019
HLB19_0233;-21,35;55,56;1;12/06/2019
HLB19_0234;-21,35;55,56;1;12/06/2019
HLB19_0235;-21,35;55,56;1;12/06/2019
HLB19_0236;-21,35;55,56;1;12/06/2019
HLB19_0237;-21,35;55,56;1;12/06/2019
HLB19_0238;-21,35;55,56;1;12/06/2019
HLB19_0239;-21,35;55,56;0;12/06/2019
HLB19_0240;-21,35;55,56;0;12/06/2019
HLB19_0241;-21,35;55,56;1;12/06/2019
HLB19_0242;-21,35;55,56;1;12/06/2019
HLB19_0243;-21,35;55,56;1;12/06/2019
HLB19_0244;-21,35;55,56;1;12/06/2019
HLB19_0245;-21,35;55,56;1;12/06/2019
HLB19_0246;-21,35;55,56;1;12/06/2019
HLB19_0247;-21,35;55,56;1;12/06/2019
HLB19_0248;-21,35;55,56;1;12/06/2019
HLB19_0249;-21,35;55,56;1;12/06/2019
HLB19_0250;-21,349;55,56;0;12/06/2019
HLB19_0251;-21,349;55,56;0;12/06/2019
HLB19_0252;-21,349;55,56;0;12/06/2019
HLB19_0253;-21,349;55,56;0;12/06/2019
HLB19_0254;-21,349;55,56;0;12/06/2019
HLB19_0255;-21,349;55,56;1;12/06/2019
HLB19_0256;-21,349;55,56;0;12/06/2019
HLB19_0257;-21,349;55,56;1;12/06/2019
HLB19_0258;-21,349;55,56;0;12/06/2019
HLB19_0259;-21,349;55,56;0;12/06/2019
HLB19_0260;-21,349;55,56;0;12/06/2019
HLB19_0261;-21,349;55,56;0;12/06/2019
HLB19_0262;-21,349;55,56;0;12/06/2019
HLB19_0263;-21,349;55,56;0;12/06/2019
HLB19_0264;-21,349;55,56;0;12/06/2019
HLB19_0265;-21,349;55,56;0;12/06/2019
HLB19_0266;-21,349;55,56;1;12/06/2019
HLB19_0267;-21,349;55,56;1;12/06/2019
HLB19_0268;-21,349;55,56;1;12/06/2019
HLB19_0269;-21,349;55,56;1;12/06/2019
HLB19_0270;-21,349;55,56;1;12/06/2019
HLB19_0271;-21,349;55,56;0;12/06/2019
HLB19_0272;-21,349;55,56;1;12/06/2019
HLB19_0273;-21,349;55,56;1;12/06/2019
HLB19_0274;-21,349;55,56;0;12/06/2019
HLB19_0275;-21,349;55,56;0;12/06/2019
HLB19_0276;-21,349;55,56;0;12/06/2019
HLB19_0277;-21,349;55,56;0;12/06/2019
HLB19_0278;-21,349;55,56;0;12/06/2019
HLB19_0279;-21,349;55,56;0;12/06/2019
HLB19_0280;-21,349;55,56;0;12/06/2019
HLB19_0281;-21,349;55,56;0;12/06/2019
HLB19_0282;-21,349;55,56;0;12/06/2019
HLB19_0283;-21,349;55,56;0;12/06/2019
HLB19_0284;-21,349;55,56;0;12/06/2019
HLB19_0285;-21,349;55,56;0;12/06/2019
HLB19_0286;-21,349;55,559;1;12/06/2019
HLB19_0287;-21,349;55,559;1;12/06/2019
HLB19_0288;-21,349;55,559;1;12/06/2019
HLB19_0289;-21,349;55,559;1;12/06/2019
HLB19_0290;-21,349;55,559;1;12/06/2019
HLB19_0291;-21,328;55,584;1;07/05/2019
HLB19_0292;-21,328;55,584;1;07/05/2019
HLB19_0293;-21,328;55,584;1;07/05/2019
HLB19_0294;-21,328;55,584;1;07/05/2019
HLB19_0295;-21,328;55,584;1;07/05/2019
HLB19_0296;-21,328;55,584;1;07/05/2019
HLB19_0297;-21,328;55,584;0;07/05/2019
HLB19_0298;-21,328;55,584;0;07/05/2019
HLB19_0299;-21,328;55,584;1;07/05/2019
HLB19_0300;-21,328;55,584;1;07/05/2019
HLB19_0301;-21,312;55,548;0;01/07/2019
HLB19_0302;-21,312;55,548;0;01/07/2019
HLB19_0303;-21,312;55,548;0;01/07/2019
HLB19_0304;-21,312;55,548;0;01/07/2019
HLB19_0305;-21,312;55,548;0;01/07/2019
HLB19_0306;-21,031;55,478;1;19/08/2019
HLB19_0307;-21,031;55,478;0;19/08/2019
HLB19_0308;-21,031;55,478;0;19/08/2019
HLB19_0309;-21,031;55,478;0;19/08/2019
HLB19_0310;-21,031;55,478;0;19/08/2019
HLB19_0311;-21,029;55,477;1;20/08/2019
HLB19_0312;-21,029;55,477;1;20/08/2019
HLB19_0313;-21,029;55,477;1;20/08/2019
HLB19_0314;-21,029;55,477;1;20/08/2019
HLB19_0315;-21,029;55,477;1;20/08/2019
HLB19_0316;-21,029;55,478;1;20/08/2019
HLB19_0317;-21,029;55,478;0;20/08/2019
HLB19_0318;-21,029;55,478;1;20/08/2019
HLB19_0319;-21,029;55,478;1;20/08/2019
HLB19_0320;-21,029;55,478;1;20/08/2019
HLB19_0321;-21,029;55,477;0;20/08/2019
HLB19_0322;-21,029;55,477;0;20/08/2019
HLB19_0323;-21,029;55,477;0;20/08/2019
HLB19_0324;-21,029;55,477;0;20/08/2019
HLB19_0325;-21,029;55,477;1;20/08/2019
HLB19_0326;-21,043;55,532;0;20/08/2019
HLB19_0327;-21,043;55,532;0;20/08/2019
HLB19_0328;-21,043;55,532;0;20/08/2019
HLB19_0329;-21,043;55,532;0;20/08/2019
HLB19_0330;-21,043;55,532;0;20/08/2019
HLB19_0331;-21,243;55,44;0;17/09/2019
HLB19_0332;-21,243;55,44;0;17/09/2019
HLB19_0333;-21,243;55,44;0;17/09/2019
HLB19_0334;-21,243;55,44;0;17/09/2019
HLB19_0335;-21,243;55,44;0;17/09/2019
HLB19_0336;-21,243;55,44;0;17/09/2019
HLB19_0337;-21,243;55,44;0;17/09/2019
HLB19_0338;-21,243;55,44;0;17/09/2019
HLB19_0339;-21,243;55,44;0;17/09/2019
HLB19_0340;-21,243;55,44;0;17/09/2019
HLB19_0341;-21,243;55,44;0;17/09/2019
HLB19_0342;-21,243;55,44;0;17/09/2019
HLB19_0343;-21,243;55,44;0;17/09/2019
HLB19_0344;-21,243;55,44;0;17/09/2019
HLB19_0345;-21,243;55,44;0;17/09/2019
HLB19_0346;-21,243;55,44;0;17/09/2019
HLB19_0347;-21,243;55,44;0;17/09/2019
HLB19_0348;-21,243;55,44;0;17/09/2019
HLB19_0349;-21,243;55,44;0;17/09/2019
HLB19_0350;-21,243;55,44;0;17/09/2019
HLB19_0351;-21,243;55,44;0;17/09/2019
HLB19_0352;-21,243;55,44;0;17/09/2019
HLB19_0353;-21,243;55,44;0;17/09/2019
HLB19_0354;-21,243;55,44;0;17/09/2019
HLB19_0355;-21,243;55,44;0;17/09/2019
HLB19_0356;-21,213;55,349;0;17/09/2019
HLB19_0357;-21,213;55,349;0;17/09/2019
HLB19_0358;-21,213;55,349;0;17/09/2019
HLB19_0359;-21,213;55,349;0;17/09/2019
HLB19_0360;-21,213;55,349;0;17/09/2019
HLB19_0361;-21,213;55,349;0;17/09/2019
HLB19_0362;-21,213;55,349;0;17/09/2019
HLB19_0363;-21,213;55,349;0;17/09/2019
HLB19_0364;-21,213;55,349;0;17/09/2019
HLB19_0365;-21,213;55,349;0;17/09/2019
HLB19_0366;-21,213;55,349;0;17/09/2019
HLB19_0367;-21,213;55,349;0;17/09/2019
HLB19_0368;-21,213;55,349;0;17/09/2019
HLB19_0369;-21,213;55,349;0;17/09/2019
HLB19_0370;-21,213;55,349;0;17/09/2019
HLB19_0371;-21,213;55,349;0;17/09/2019
HLB19_0372;-21,213;55,349;0;17/09/2019
HLB19_0373;-21,213;55,349;0;17/09/2019
HLB19_0374;-21,213;55,349;0;17/09/2019
HLB19_0375;-21,213;55,349;0;17/09/2019
HLB19_0376;-21,213;55,349;0;17/09/2019
HLB19_0377;-21,213;55,349;0;17/09/2019
HLB19_0378;-21,213;55,349;0;17/09/2019
HLB19_0379;-21,213;55,349;0;17/09/2019
HLB19_0380;-21,213;55,349;0;17/09/2019
HLB19_0381;-21,213;55,349;0;17/09/2019
HLB19_0382;-21,213;55,349;0;17/09/2019
HLB19_0383;-21,213;55,349;0;17/09/2019
HLB19_0384;-21,213;55,349;0;17/09/2019
HLB19_0385;-21,213;55,349;0;17/09/2019
HLB19_0386;-21,213;55,349;0;17/09/2019
HLB19_0387;-21,213;55,349;0;17/09/2019
HLB19_0388;-21,213;55,349;0;17/09/2019
HLB19_0389;-21,213;55,349;0;17/09/2019
HLB19_0390;-21,213;55,349;0;17/09/2019
HLB19_0391;-21,213;55,349;0;17/09/2019
HLB19_0392;-21,213;55,349;0;17/09/2019
HLB19_0393;-21,213;55,349;0;17/09/2019
HLB19_0394;-21,213;55,349;0;17/09/2019
HLB19_0395;-21,213;55,349;0;17/09/2019
HLB19_0399;-21,354;55,544;0;11/10/2019
HLB19_0400;-21,354;55,544;0;11/10/2019
HLB19_0401;-21,348;55,554;1;11/10/2019
HLB19_0402;-21,348;55,554;1;11/10/2019
HLB19_0403;-21,348;55,554;0;11/10/2019
HLB19_0404;-21,348;55,554;0;11/10/2019
HLB19_0405;-21,348;55,554;0;11/10/2019
HLB19_0406;-21,348;55,554;0;11/10/2019
HLB19_0407;-21,348;55,554;1;11/10/2019
HLB19_0408;-21,348;55,554;1;11/10/2019
HLB19_0409;-21,348;55,554;1;11/10/2019
HLB19_0410;-21,348;55,554;1;11/10/2019
HLB19_0411;-21,358;55,545;1;11/10/2019
HLB19_0412;-21,358;55,545;1;11/10/2019
HLB19_0413;-21,358;55,545;1;11/10/2019
HLB19_0414;-21,358;55,545;1;11/10/2019
HLB19_0415;-21,358;55,545;1;11/10/2019
HLB19_0416;-21,358;55,545;1;11/10/2019
HLB19_0417;-21,358;55,545;1;11/10/2019
HLB19_0418;-21,358;55,545;1;11/10/2019
HLB19_0419;-21,358;55,545;1;11/10/2019
HLB19_0420;-21,358;55,545;1;11/10/2019
HLB19_0421;-21,349;55,547;1;11/10/2019
HLB19_0422;-21,349;55,547;1;11/10/2019
HLB19_0423;-21,349;55,547;0;11/10/2019
HLB19_0424;-21,349;55,547;1;11/10/2019
HLB19_0425;-21,349;55,547;0;11/10/2019
HLB19_0426;-21,349;55,546;1;11/10/2019
HLB19_0427;-21,349;55,546;1;11/10/2019
HLB19_0428;-21,349;55,546;0;11/10/2019
HLB19_0429;-21,349;55,546;1;11/10/2019
HLB19_0430;-21,349;55,546;0;11/10/2019
HLB19_0441;-21,167;55,326;1;18/10/2019
HLB19_0442;-21,167;55,326;1;18/10/2019
HLB19_0443;-21,167;55,326;1;18/10/2019
HLB19_0444;-21,167;55,326;0;18/10/2019
HLB19_0445;-21,167;55,326;0;18/10/2019
HLB19_0446;-21,217;55,319;1;18/10/2019
HLB19_0447;-21,217;55,319;1;18/10/2019
HLB19_0448;-21,217;55,319;0;18/10/2019
HLB19_0449;-21,217;55,319;0;18/10/2019
HLB19_0450;-21,217;55,319;1;18/10/2019
HLB19_0451;-21,179;55,326;1;18/10/2019
HLB19_0452;-21,179;55,326;1;18/10/2019
HLB19_0453;-21,179;55,326;1;18/10/2019
HLB19_0454;-21,179;55,326;1;18/10/2019
HLB19_0455;-21,179;55,326;0;18/10/2019
HLB19_0456;-21,162;55,322;0;18/10/2019
HLB19_0457;-21,162;55,322;0;18/10/2019
HLB19_0458;-21,162;55,322;0;18/10/2019
HLB19_0459;-21,162;55,322;0;18/10/2019
HLB19_0460;-21,162;55,322;1;18/10/2019
HLB19_0461;-21,163;55,321;0;18/10/2019
HLB19_0462;-21,163;55,321;1;18/10/2019
HLB19_0463;-21,163;55,321;0;18/10/2019
HLB19_0464;-21,163;55,321;1;18/10/2019
HLB19_0465;-21,163;55,321;0;18/10/2019
HLB19-0531;-21,369;55,562;1;31/10/2019
HLB19-0532;-21,369;55,562;1;31/10/2019
HLB19-0533;-21,369;55,562;1;31/10/2019
HLB19-0534;-21,369;55,562;1;31/10/2019
HLB19-0535;-21,369;55,562;1;31/10/2019
HLB19-0536;-21,369;55,571;1;31/10/2019
HLB19-0537;-21,369;55,571;1;31/10/2019
HLB19-0538;-21,369;55,571;0;31/10/2019
HLB19-0539;-21,369;55,571;0;31/10/2019
HLB19-0540;-21,369;55,571;0;31/10/2019
HLB19-0546;-21,368;55,563;1;31/10/2019
HLB19-0547;-21,368;55,563;1;31/10/2019
HLB19-0548;-21,368;55,563;0;31/10/2019
HLB19-0549;-21,368;55,563;0;31/10/2019
HLB19-0550;-21,368;55,563;0;31/10/2019
HLB19-0556;-21,335;55,582;0;08/11/2019
HLB19-0557;-21,335;55,582;0;08/11/2019
HLB19-0558;-21,335;55,582;0;08/11/2019
HLB19-0559;-21,335;55,582;0;08/11/2019
HLB19-0560;-21,335;55,582;0;08/11/2019
HLB19-0561;-21,357;55,585;1;08/11/2019
HLB19-0562;-21,357;55,585;1;08/11/2019
HLB19-0563;-21,357;55,585;1;08/11/2019
HLB19-0564;-21,357;55,585;1;08/11/2019
HLB19-0565;-21,357;55,585;1;08/11/2019
HLB19-0566;-21,357;55,581;1;08/11/2019
HLB19-0567;-21,357;55,581;1;08/11/2019
HLB19-0568;-21,357;55,581;1;08/11/2019
HLB19-0569;-21,357;55,581;1;08/11/2019
HLB19-0570;-21,357;55,581;0;08/11/2019
HLB19-0571;-21,334;55,56;0;08/11/2019
HLB19-0572;-21,334;55,56;0;08/11/2019
HLB19-0573;-21,334;55,56;1;08/11/2019
HLB19-0574;-21,334;55,56;1;08/11/2019
HLB19-0575;-21,334;55,56;1;08/11/2019
HLB19-0576;-21,339;55,588;1;08/11/2019
HLB19-0577;-21,339;55,588;1;08/11/2019
HLB19-0578;-21,339;55,588;0;08/11/2019
HLB19-0579;-21,339;55,588;0;08/11/2019
HLB19-0580;-21,339;55,588;0;08/11/2019
HLB19-0581;-21,34;55,587;1;08/11/2019
HLB19-0582;-21,34;55,587;0;08/11/2019
HLB19-0583;-21,34;55,587;1;08/11/2019
HLB19-0584;-21,34;55,587;1;08/11/2019
HLB19-0585;-21,34;55,587;0;08/11/2019
HLB19-0586;-21,353;55,582;0;08/11/2019
HLB19-0587;-21,353;55,582;0;08/11/2019
HLB19-0588;-21,353;55,582;0;08/11/2019
HLB19-0589;-21,353;55,582;0;08/11/2019
HLB19-0590;-21,353;55,582;0;08/11/2019
HLB19-0591;-21,339;55,585;0;08/11/2019
HLB19-0592;-21,339;55,585;0;08/11/2019
HLB19-0593;-21,339;55,585;0;08/11/2019
HLB19-0594;-21,339;55,585;0;08/11/2019
HLB19-0595;-21,339;55,585;0;08/11/2019
HLB19-0596;-21,34;55,586;1;08/11/2019
HLB19-0597;-21,34;55,586;1;08/11/2019
HLB19-0598;-21,34;55,586;1;08/11/2019
HLB19-0599;-21,34;55,586;1;08/11/2019
HLB19-0600;-21,34;55,586;1;08/11/2019
HLB19-0601;-21,338;55,552;0;08/11/2019
HLB19-0602;-21,338;55,552;0;08/11/2019
HLB19-0603;-21,338;55,552;1;08/11/2019
HLB19-0604;-21,338;55,552;1;08/11/2019
HLB19-0605;-21,338;55,552;1;08/11/2019
HLB19-0606;-21,34;55,586;0;08/11/2019
HLB19-0607;-21,34;55,586;1;08/11/2019
HLB19-0608;-21,34;55,586;0;08/11/2019
HLB19-0609;-21,34;55,586;0;08/11/2019
HLB19-0610;-21,34;55,586;0;01/01/2019
HLB19-0611;-21,34;55,586;0;08/11/2019
HLB19-0612;-21,34;55,586;0;08/11/2019
HLB19-0613;-21,34;55,586;0;08/11/2019
HLB19-0614;-21,34;55,586;0;08/11/2019
HLB19-0615;-21,34;55,586;0;08/11/2019
HLB19-0616;-21,359;55,587;1;08/11/2019
HLB19-0617;-21,359;55,587;0;08/11/2019
HLB19-0618;-21,359;55,587;0;08/11/2019
HLB19-0619;-21,359;55,587;0;08/11/2019
HLB19-0620;-21,359;55,587;0;08/11/2019
HLB19-0621;-21,338;55,555;0;08/11/2019
HLB19-0622;-21,338;55,555;0;08/11/2019
HLB19-0623;-21,338;55,555;1;08/11/2019
HLB19-0624;-21,338;55,555;1;08/11/2019
HLB19-0625;-21,338;55,555;1;08/11/2019
HLB19-0626;-21,25;55,431;0;21/11/2019
HLB19-0627;-21,25;55,431;0;21/11/2019
HLB19-0628;-21,25;55,431;0;21/11/2019
HLB19-0629;-21,25;55,431;0;21/11/2019
HLB19-0630;-21,25;55,431;0;21/11/2019
HLB20-001;-21,058;55,702;0;09/01/2020
HLB20-002;-21,058;55,702;0;09/01/2020
HLB20-003;-21,058;55,702;0;09/01/2020
HLB20-004;-21,058;55,702;0;09/01/2020
HLB20-005;-21,058;55,702;0;09/01/2020
HLB20-006;-21,058;55,702;0;09/01/2020
HLB20-007;-21,058;55,702;0;09/01/2020
HLB20-008;-21,058;55,702;0;09/01/2020
HLB20-009;-21,058;55,702;0;09/01/2020
HLB20-010;-21,058;55,702;0;09/01/2020
HLB20-011;-21,058;55,702;0;09/01/2020
HLB20-012;-21,058;55,702;0;09/01/2020
HLB20-013;-21,058;55,702;0;09/01/2020
HLB20-014;-21,058;55,702;0;09/01/2020
HLB20-015;-21,058;55,702;0;09/01/2020
HLB20-016;-21,096;55,66;0;09/01/2020
HLB20-017;-21,096;55,66;1;09/01/2020
HLB20-018;-21,096;55,66;1;09/01/2020
HLB20-019;-21,096;55,66;1;09/01/2020
HLB20-020;-21,096;55,66;1;09/01/2020
HLB20-021;-21,096;55,66;0;09/01/2020
